iter	Logloss
1513	0.5527596181
1514	0.552711181
1515	0.552663149
1516	0.5526292481
1517	0.5525841525
1518	0.5525789774
1519	0.5525375703
1520	0.5524896059
1521	0.5524408708
1522	0.5524092264
1523	0.5523598934
1524	0.5523197032
1525	0.5522668169
1526	0.5522297759
1527	0.5521923984
1528	0.55214254
1529	0.5520981935
1530	0.5520664558
1531	0.5520165001
1532	0.5519688517
1533	0.5519269601
1534	0.5518863376
1535	0.5518378943
1536	0.5517988152
1537	0.5517561455
1538	0.5517156184
1539	0.5516764099
1540	0.5516295467
1541	0.5515799074
1542	0.5515330233
1543	0.551498875
1544	0.5514468385
1545	0.5513974369
1546	0.5513457586
1547	0.5512936887
1548	0.5512429553
1549	0.5511900103
1550	0.5511417533
1551	0.551104391
1552	0.5510672649
1553	0.5510373568
1554	0.5509906968
1555	0.5509440546
1556	0.5508921791
1557	0.5508472003
1558	0.5507958601
1559	0.5507543255
1560	0.5507069628
1561	0.5506708828
1562	0.5506248483
1563	0.5505757377
1564	0.5505361606
1565	0.5505152989
1566	0.5504661051
1567	0.5504168688
1568	0.5503679226
1569	0.5503219461
1570	0.5503048924
1571	0.5502551457
1572	0.5502080775
1573	0.5501624966
1574	0.5501118769
1575	0.5500613234
1576	0.5500161959
1577	0.5499803395
1578	0.5499430578
1579	0.5499024812
1580	0.5498674894
1581	0.5498316419
1582	0.5497999496
1583	0.5497628215
1584	0.5497550388
1585	0.5497055085
1586	0.5496791619
1587	0.5496277936
1588	0.5495780858
1589	0.5495367849
1590	0.5494893488
1591	0.5494382517
1592	0.5493869214
1593	0.5493370262
1594	0.5492922791
1595	0.5492559956
1596	0.549206028
1597	0.5491607147
1598	0.5491099717
1599	0.5490687882
1600	0.5490241257
1601	0.548988798
1602	0.5489401644
1603	0.5489107705
1604	0.5488825507
1605	0.5488354382
1606	0.5487923699
1607	0.548753231
1608	0.5487240326
1609	0.5486869017
1610	0.5486468042
1611	0.5485998169
1612	0.5485496792
1613	0.5485014029
1614	0.5484603701
1615	0.5484100456
1616	0.5483620979
1617	0.5483091192
1618	0.5482764591
1619	0.5482347762
1620	0.5481923407
1621	0.5481405488
1622	0.5480979289
1623	0.5480597843
1624	0.5480295989
1625	0.5479799864
1626	0.5479489207
1627	0.5479040344
1628	0.5478618261
1629	0.5478240494
1630	0.5477963709
1631	0.5477619123
1632	0.5477203922
1633	0.5476790698
1634	0.5476316568
1635	0.5475942846
1636	0.5475694211
1637	0.5475200428
1638	0.5474693051
1639	0.5474387974
1640	0.5473890927
1641	0.5473550928
1642	0.5473066319
1643	0.5472678149
1644	0.5472298768
1645	0.5471789069
1646	0.5471458237
1647	0.5470949868
1648	0.5470610428
1649	0.5470362253
1650	0.5470028968
1651	0.5469570166
1652	0.5469200802
1653	0.5468689372
1654	0.5468207098
1655	0.546772666
1656	0.5467261443
1657	0.546681633
1658	0.5466462841
1659	0.5466039141
1660	0.5465543178
1661	0.5465240452
1662	0.5464895615
1663	0.5464404707
1664	0.5464094493
1665	0.5463682582
1666	0.5463205454
1667	0.5462900162
1668	0.5462504557
1669	0.5462142765
1670	0.546175732
1671	0.5461296561
1672	0.5460998562
1673	0.5460559706
1674	0.5460166082
1675	0.5459815088
1676	0.5459441894
1677	0.5459038296
1678	0.545853306
1679	0.5458185511
1680	0.5457812149
1681	0.5457340189
1682	0.5456848849
1683	0.5456419978
1684	0.5456040293
1685	0.5455798985
1686	0.545548478
1687	0.5455015727
1688	0.5454566687
1689	0.5454244117
1690	0.5453760432
1691	0.5453278665
1692	0.5452808203
1693	0.5452402397
1694	0.5451942218
1695	0.5451770175
1696	0.5451325768
1697	0.5450850561
1698	0.5450585716
1699	0.5450202644
1700	0.5449954805
1701	0.5449573912
1702	0.5449075225
1703	0.544859034
1704	0.5448161736
1705	0.5447718507
1706	0.5447326327
1707	0.5446942709
1708	0.5446680789
1709	0.5446310598
1710	0.5445857529
1711	0.5445528932
1712	0.5445092654
1713	0.544466575
1714	0.5444313555
1715	0.5444022209
1716	0.5443546127
1717	0.5443110548
1718	0.5442796527
1719	0.5442324809
1720	0.544188386
1721	0.5441479632
1722	0.5441017867
1723	0.5440559194
1724	0.5440050706
1725	0.5439596292
1726	0.5439189225
1727	0.5438709745
1728	0.5438229117
1729	0.5437840513
1730	0.5437393046
1731	0.5436891215
1732	0.543640571
1733	0.5436031846
1734	0.5435554291
1735	0.5435058139
1736	0.5434584116
1737	0.5434215287
1738	0.5433796127
1739	0.5433479858
1740	0.5433052625
1741	0.5432664291
1742	0.5432346937
1743	0.5431886343
1744	0.543140548
1745	0.5430961679
1746	0.5430710715
1747	0.5430236392
1748	0.5429781335
1749	0.5429347633
1750	0.5428855339
1751	0.5428413099
1752	0.5427953325
1753	0.5427683462
1754	0.5427388347
1755	0.5427051297
1756	0.5426605896
1757	0.5426255095
1758	0.5425880165
1759	0.5425667584
1760	0.5425372297
1761	0.542490479
1762	0.5424452983
1763	0.5424025507
1764	0.5423762052
1765	0.5423433443
1766	0.5422989496
1767	0.5422666472
1768	0.5422232364
1769	0.5422036969
1770	0.5421726445
1771	0.5421377312
1772	0.5421081952
1773	0.54205967
1774	0.5420147391
1775	0.5419680586
1776	0.5419352404
1777	0.5418896639
1778	0.5418620953
1779	0.5418187365
1780	0.5417744239
1781	0.5417309561
1782	0.541697763
1783	0.5416613003
1784	0.5416265619
1785	0.5415796833
1786	0.5415445874
1787	0.5414974662
1788	0.5414556575
1789	0.5414115121
1790	0.5413651265
1791	0.5413305903
1792	0.5413013027
1793	0.5412602318
1794	0.5412278964
1795	0.541192392
1796	0.5411438344
1797	0.5411208663
1798	0.5410777852
1799	0.541044458
1800	0.5410408481
1801	0.5409927301
1802	0.5409445364
1803	0.5409167952
1804	0.540866174
1805	0.5408339397
1806	0.5407983551
1807	0.5407597035
1808	0.5407126767
1809	0.5406669662
1810	0.5406303553
1811	0.5405893806
1812	0.540560006
1813	0.5405123011
1814	0.540490448
1815	0.5404650015
1816	0.5404252908
1817	0.540379408
1818	0.5403541903
1819	0.5403148355
1820	0.5402793385
1821	0.5402762851
1822	0.5402343186
1823	0.5402021937
1824	0.5401569352
1825	0.5401119171
1826	0.5400649547
1827	0.5400230514
1828	0.5399793983
1829	0.5399463011
1830	0.5399134081
1831	0.5398813582
1832	0.5398382097
1833	0.5398154076
1834	0.5397821124
1835	0.5397365662
1836	0.539692515
1837	0.5396587959
1838	0.5396291746
1839	0.5396144398
1840	0.5395887796
1841	0.5395445331
1842	0.539510398
1843	0.5394681549
1844	0.5394358643
1845	0.5393858207
1846	0.5393397881
1847	0.5392967002
1848	0.5392639076
1849	0.5392339102
1850	0.5392012693
1851	0.5391531244
1852	0.5391359803
1853	0.5390883557
1854	0.5390595694
1855	0.5390289519
1856	0.5389822241
1857	0.5389436542
1858	0.5388979661
1859	0.5388613194
1860	0.5388241418
1861	0.5387795285
1862	0.5387378299
1863	0.5387018079
1864	0.5386728929
1865	0.5386669919
1866	0.5386378342
1867	0.5386191168
1868	0.5385727642
1869	0.5385478784
1870	0.538512056
1871	0.538476849
1872	0.5384435718
1873	0.5384025153
1874	0.5383591954
1875	0.5383196186
1876	0.538275748
1877	0.5382386651
1878	0.5381920059
1879	0.5381445284
1880	0.5381104717
1881	0.5380848908
1882	0.5380552065
1883	0.5380322318
1884	0.5380084881
1885	0.537963519
1886	0.5379160021
1887	0.5378705258
1888	0.5378239124
1889	0.5377794544
1890	0.5377335188
1891	0.5376934749
1892	0.5376471532
1893	0.5376100282
1894	0.5375782286
1895	0.5375392398
1896	0.5375062884
1897	0.5374610512
1898	0.5374154993
1899	0.5373750308
1900	0.5373312655
1901	0.5372852608
1902	0.5372476985
1903	0.5372135367
1904	0.5371950127
1905	0.5371506794
1906	0.5371079296
1907	0.5370620965
1908	0.537016614
1909	0.5369731007
1910	0.536936518
1911	0.5369012018
1912	0.5368550279
1913	0.5368278725
1914	0.5367821665
1915	0.5367442029
1916	0.5367010003
1917	0.536672539
1918	0.536632224
1919	0.5365924221
1920	0.5365463461
1921	0.5365125736
1922	0.5364738799
1923	0.5364351954
1924	0.5363991956
1925	0.5363655872
1926	0.536337065
1927	0.5362929534
1928	0.5362676259
1929	0.5362277321
1930	0.536195389
1931	0.5361600185
1932	0.5361349474
1933	0.5360913347
1934	0.5360472367
1935	0.536005682
1936	0.535961885
1937	0.5359139318
1938	0.535869707
1939	0.5358261604
1940	0.5358083382
1941	0.5357810627
1942	0.5357410835
1943	0.5357056211
1944	0.5356585512
1945	0.5356254028
1946	0.5355933322
1947	0.5355598437
1948	0.5355313189
1949	0.5354968831
1950	0.535448815
1951	0.5354084387
1952	0.5353790564
1953	0.5353503075
1954	0.5353075354
1955	0.5352751396
1956	0.5352601112
1957	0.5352379644
1958	0.5352179036
1959	0.5351922791
1960	0.5351461165
1961	0.5351043256
1962	0.5350626183
1963	0.5350171685
1964	0.5349735989
1965	0.5349295498
1966	0.5348822511
1967	0.5348514336
1968	0.5348182121
1969	0.5347752482
1970	0.5347303281
1971	0.5346875309
1972	0.5346500083
1973	0.5346148108
1974	0.5345827431
1975	0.5345400515
1976	0.5345087345
1977	0.5344711988
1978	0.5344258381
1979	0.534404189
1980	0.5343705004
1981	0.5343272019
1982	0.5342956571
1983	0.5342470365
1984	0.5342057374
1985	0.5341615873
1986	0.5341176777
1987	0.534084097
1988	0.5340473973
1989	0.534005528
1990	0.5339607701
1991	0.5339339525
1992	0.5339015869
1993	0.5338620799
1994	0.5338265488
1995	0.533783244
1996	0.5337614934
1997	0.533722005
1998	0.5336897008
1999	0.5336450105
2000	0.5336043951
2001	0.5335739751
2002	0.5335456747
2003	0.5335215885
2004	0.5334763199
2005	0.5334491157
2006	0.5334184579
2007	0.5333762304
2008	0.533344247
2009	0.5333182826
2010	0.5332761442
2011	0.5332442433
2012	0.533216463
2013	0.533177941
2014	0.5331328261
2015	0.533100325
2016	0.5330639642
2017	0.5330239962
2018	0.5329964201
2019	0.5329674547
2020	0.5329332378
2021	0.5328886435
2022	0.5328565409
2023	0.5328114001
2024	0.5327904742
2025	0.5327628784
2026	0.5327346115
2027	0.5326983693
2028	0.5326629191
2029	0.5326215289
2030	0.5325759132
2031	0.5325499919
2032	0.5325146126
2033	0.5324710175
2034	0.5324291758
2035	0.5324085619
2036	0.5323789812
2037	0.532336278
2038	0.5323023319
2039	0.5322603623
2040	0.5322213707
2041	0.5321899153
2042	0.5321453328
2043	0.5321033952
2044	0.5320743587
2045	0.5320466444
2046	0.5320034915
2047	0.531966125
2048	0.5319233597
2049	0.5318856461
2050	0.5318652863
2051	0.531837337
2052	0.5317932671
2053	0.531751844
2054	0.5317188198
2055	0.5316741856
2056	0.5316443915
2057	0.5316211455
2058	0.5315853324
2059	0.5315526711
2060	0.531519614
2061	0.5315004463
2062	0.5314595002
2063	0.5314166582
2064	0.5313925224
2065	0.5313551898
2066	0.5313105172
2067	0.5312643987
2068	0.5312239161
2069	0.5311873777
2070	0.5311441537
2071	0.5311109442
2072	0.5310733586
2073	0.5310388475
2074	0.5309979833
2075	0.5309782467
2076	0.5309320133
2077	0.5309117021
2078	0.5308808671
2079	0.5308392752
2080	0.5307938996
2081	0.5307581536
2082	0.5307347421
2083	0.530696261
2084	0.5306636468
2085	0.5306199382
2086	0.5305764947
2087	0.5305391493
2088	0.53050134
2089	0.5304609467
2090	0.5304180228
2091	0.5303741236
2092	0.5303466156
2093	0.5303032218
2094	0.5302632562
2095	0.5302266273
2096	0.5301872825
2097	0.530155135
2098	0.5301246084
2099	0.5300899083
2100	0.5300592907
2101	0.5300145069
2102	0.5299708276
2103	0.5299315166
2104	0.5298978214
2105	0.5298594513
2106	0.5298163267
2107	0.5297867965
2108	0.5297567319
2109	0.5297126787
2110	0.5296711325
2111	0.5296237735
2112	0.5295891078
2113	0.5295489924
2114	0.5295294595
2115	0.5295053699
2116	0.5294738307
2117	0.529438922
2118	0.5293952606
2119	0.5293611371
2120	0.5293342729
2121	0.5292893375
2122	0.529263718
2123	0.5292209157
2124	0.529186492
2125	0.5291454277
2126	0.5291010492
2127	0.5290611421
2128	0.5290273125
2129	0.5289904559
2130	0.528951803
2131	0.5289213711
2132	0.5288883465
2133	0.5288549087
2134	0.5288114418
2135	0.528768767
2136	0.5287283214
2137	0.5286931328
2138	0.5286704185
2139	0.52863711
2140	0.5286062706
2141	0.5285648512
2142	0.5285299772
2143	0.5285025886
2144	0.5284782644
2145	0.5284440154
2146	0.5284002932
2147	0.5283587822
2148	0.5283227912
2149	0.5282792855
2150	0.5282464339
2151	0.5282199225
2152	0.5281760878
2153	0.5281556084
2154	0.5281126833
2155	0.5280723379
2156	0.5280426882
2157	0.52800626
2158	0.52797208
2159	0.5279455858
2160	0.5279162237
2161	0.5278884673
2162	0.527851071
2163	0.527818016
2164	0.5277952836
2165	0.5277741788
2166	0.5277323874
2167	0.5276885072
2168	0.527659706
2169	0.5276232432
2170	0.5275815302
2171	0.5275407026
2172	0.5275000003
2173	0.5274621589
2174	0.5274261158
2175	0.5273967306
2176	0.5273707029
2177	0.5273275445
2178	0.527283913
2179	0.5272538536
2180	0.527216986
2181	0.5271828567
2182	0.5271507953
2183	0.5271086099
2184	0.527066492
2185	0.5270300344
2186	0.5270030214
2187	0.5269720833
2188	0.5269388582
2189	0.5268963957
2190	0.5268544502
2191	0.5268293079
2192	0.5267890982
2193	0.5267485312
2194	0.5267027702
2195	0.5266580176
2196	0.5266349419
2197	0.5266029224
2198	0.526571418
2199	0.5265439752
2200	0.5265003626
2201	0.5264778315
2202	0.5264347026
2203	0.5264180589
2204	0.5263848619
2205	0.5263569883
2206	0.5263266933
2207	0.526295119
2208	0.5262619606
2209	0.5262474485
2210	0.5262160715
2211	0.5261758262
2212	0.5261608
2213	0.5261186469
2214	0.5260746857
2215	0.5260439473
2216	0.5260038316
2217	0.525962688
2218	0.5259354624
2219	0.5258937974
2220	0.5258581732
2221	0.5258196221
2222	0.5257815989
2223	0.5257580758
2224	0.5257173756
2225	0.5256874934
2226	0.5256603789
2227	0.5256390856
2228	0.5256080344
2229	0.525563815
2230	0.5255334173
2231	0.5255046581
2232	0.5254659032
2233	0.5254390848
2234	0.5254370019
2235	0.5254067859
2236	0.5253751036
2237	0.52534006
2238	0.5253005551
2239	0.5252718726
2240	0.5252483239
2241	0.5252045004
2242	0.5251692975
2243	0.5251342039
2244	0.5251052148
2245	0.5250658309
2246	0.5250398624
2247	0.5249985749
2248	0.5249564061
2249	0.5249160351
2250	0.524876423
2251	0.5248528226
2252	0.5248098024
2253	0.5247709755
2254	0.5247270209
2255	0.5246851667
2256	0.524660035
2257	0.5246325592
2258	0.5246084918
2259	0.5245801981
2260	0.5245380902
2261	0.5244967691
2262	0.5244566362
2263	0.5244219398
2264	0.5244026071
2265	0.5243647789
2266	0.524324945
2267	0.5242859389
2268	0.5242448714
2269	0.5242155589
2270	0.524175473
2271	0.5241319288
2272	0.5240924335
2273	0.524056399
2274	0.5240145355
2275	0.5239849654
2276	0.5239539824
2277	0.5239120857
2278	0.523885437
2279	0.5238445209
2280	0.5238025939
2281	0.5237763324
2282	0.5237347108
2283	0.523695459
2284	0.523667461
2285	0.5236382536
2286	0.5236066786
2287	0.5235771227
2288	0.5235352446
2289	0.523490576
2290	0.5234506883
2291	0.5234093573
2292	0.5233665501
2293	0.5233253365
2294	0.5232929192
2295	0.5232516066
2296	0.5232076152
2297	0.5231808463
2298	0.5231519042
2299	0.5231195291
2300	0.5230787803
2301	0.5230353573
2302	0.5229916947
2303	0.5229740042
2304	0.5229458484
2305	0.522917901
2306	0.5229023419
2307	0.5228735669
2308	0.5228474946
2309	0.5228064763
2310	0.5227851537
2311	0.5227446662
2312	0.5227021928
2313	0.5226580858
2314	0.5226252966
2315	0.5225849856
2316	0.5225519507
2317	0.5225089747
2318	0.5224804731
2319	0.5224575009
2320	0.522419057
2321	0.5223778573
2322	0.5223454385
2323	0.5223096457
2324	0.5222697243
2325	0.5222417315
2326	0.5222142982
2327	0.5221723612
2328	0.5221396435
2329	0.5221175109
2330	0.5220775813
2331	0.5220501617
2332	0.522013317
2333	0.5219693059
2334	0.5219379727
2335	0.5218969638
2336	0.5218620667
2337	0.5218448846
2338	0.521815689
2339	0.5217772879
2340	0.5217486584
2341	0.5217173286
2342	0.5216801574
2343	0.5216558208
2344	0.5216267897
2345	0.5215825315
2346	0.5215640855
2347	0.5215327116
2348	0.5214899191
2349	0.521457271
2350	0.5214145563
2351	0.5213799101
2352	0.5213353685
2353	0.5213108431
2354	0.5212855204
2355	0.5212427885
2356	0.5212108801
2357	0.5211729677
2358	0.5211333247
2359	0.5210975841
2360	0.5210571821
2361	0.5210161401
2362	0.5209878682
2363	0.5209500398
2364	0.5209210859
2365	0.5208780302
2366	0.5208476615
2367	0.5208010638
2368	0.5207624081
2369	0.5207221743
2370	0.5206871896
2371	0.5206552301
2372	0.5206251453
2373	0.5205890782
2374	0.5205603502
2375	0.5205277771
2376	0.5204823437
2377	0.5204541942
2378	0.5204232734
2379	0.520385045
2380	0.5203513262
2381	0.5203130713
2382	0.520290749
2383	0.5202507137
2384	0.5202349558
2385	0.5202027605
2386	0.5201654197
2387	0.5201386588
2388	0.5201057214
2389	0.5200619631
2390	0.5200222903
2391	0.5199854726
2392	0.5199472543
2393	0.5199280773
2394	0.5198869382
2395	0.5198496565
2396	0.5198093685
2397	0.5197918657
2398	0.5197513609
2399	0.5197233351
2400	0.5197031135
2401	0.5196687967
2402	0.5196264614
2403	0.5196018603
2404	0.5195584985
2405	0.5195172296
2406	0.5194772045
2407	0.5194337588
2408	0.5193963922
2409	0.5193580171
2410	0.5193264925
2411	0.5192872406
2412	0.5192580429
2413	0.519231154
2414	0.5191884997
2415	0.5191452484
2416	0.5191041228
2417	0.5190774024
2418	0.5190493052
2419	0.5190099778
2420	0.5189766022
2421	0.5189457667
2422	0.5189183715
2423	0.5188869914
2424	0.5188556545
2425	0.5188143895
2426	0.5187737135
2427	0.5187456939
2428	0.5187084481
2429	0.5186698753
2430	0.5186319668
2431	0.5185901024
2432	0.5185486539
2433	0.5185191187
2434	0.518499733
2435	0.5184617588
2436	0.5184199421
2437	0.5183911621
2438	0.5183506058
2439	0.5183176184
2440	0.5182811052
2441	0.5182410991
2442	0.5182147322
2443	0.5181831524
2444	0.5181619617
2445	0.5181202268
2446	0.51807815
2447	0.5180464094
2448	0.5180156539
2449	0.5179836594
2450	0.5179545097
2451	0.5179219637
2452	0.5178827635
2453	0.5178642505
2454	0.5178249876
2455	0.5177899761
2456	0.51775981
2457	0.5177354635
2458	0.5177078512
2459	0.517675523
2460	0.5176344078
2461	0.5175936332
2462	0.5175590642
2463	0.5175306404
2464	0.5175051343
2465	0.5174635652
2466	0.5174362237
2467	0.5174020694
2468	0.5173764219
2469	0.5173476771
2470	0.5173253468
2471	0.5172903078
2472	0.5172555798
2473	0.5172270672
2474	0.5171889187
2475	0.5171510633
2476	0.517121929
2477	0.5170872843
2478	0.5170471734
2479	0.5170158753
2480	0.5169763761
2481	0.5169405364
2482	0.516897057
2483	0.5168695715
2484	0.5168366872
2485	0.5167994851
2486	0.516767858
2487	0.5167289385
2488	0.5167023083
2489	0.5166721362
2490	0.5166349725
2491	0.516614006
2492	0.5165859521
2493	0.5165546971
2494	0.5165316106
2495	0.5164967717
2496	0.5164761377
2497	0.5164497594
2498	0.5164209941
2499	0.5163928857
2500	0.516370308
2501	0.5163334117
2502	0.5162963721
2503	0.5162575437
2504	0.5162220246
2505	0.5161839624
2506	0.5161516588
2507	0.5161308228
2508	0.5161008917
2509	0.5160707216
2510	0.5160483901
2511	0.5160072394
2512	0.5159796113
2513	0.5159552515
2514	0.5159175664
2515	0.5158901847
2516	0.5158481851
2517	0.5158218654
2518	0.5157803295
2519	0.5157393062
2520	0.5157080161
2521	0.5156679327
2522	0.5156311824
2523	0.5156002351
2524	0.5155772387
2525	0.5155557896
2526	0.5155343814
2527	0.5154998324
2528	0.515473416
2529	0.5154350641
2530	0.5153923451
2531	0.5153742511
2532	0.5153362232
2533	0.5152959975
2534	0.5152692402
2535	0.5152313474
2536	0.5151925177
2537	0.5151541735
2538	0.5151178179
2539	0.5150795172
2540	0.515045115
2541	0.5150167982
2542	0.514976384
2543	0.5149389472
2544	0.5148990302
2545	0.5148608569
2546	0.514839366
2547	0.5148008482
2548	0.5147692468
2549	0.5147358585
2550	0.5146960017
2551	0.5146662796
2552	0.5146325067
2553	0.5146031001
2554	0.5145628664
2555	0.5145242687
2556	0.5144880111
2557	0.514467975
2558	0.5144449658
2559	0.5144239665
2560	0.5143822175
2561	0.5143543565
2562	0.5143148411
2563	0.5142904071
2564	0.5142589114
2565	0.5142264626
2566	0.514198847
2567	0.5141649382
2568	0.5141396895
2569	0.5141065026
2570	0.514081564
2571	0.514042455
2572	0.514006033
2573	0.5139637183
2574	0.5139372052
2575	0.513897055
2576	0.5138569716
2577	0.5138262735
2578	0.5137870878
2579	0.5137573916
2580	0.5137341842
2581	0.5136935255
2582	0.513666272
2583	0.5136231818
2584	0.5135860892
2585	0.5135466612
2586	0.5135101783
2587	0.5134789821
2588	0.5134509853
2589	0.5134158687
2590	0.5133802348
2591	0.5133479256
2592	0.5133309469
2593	0.513293177
2594	0.5132590409
2595	0.5132250573
2596	0.5131881232
2597	0.5131520567
2598	0.5131172908
2599	0.5130786251
2600	0.5130524413
2601	0.5130169777
2602	0.5129880143
2603	0.5129530844
2604	0.5129279596
2605	0.5128893638
2606	0.5128571342
2607	0.512819115
2608	0.5127833217
2609	0.5127420291
2610	0.5126974294
2611	0.5126575478
2612	0.5126261564
2613	0.5126001112
2614	0.5125648495
2615	0.5125247778
2616	0.5124842233
2617	0.5124551556
2618	0.512414882
2619	0.5123864394
2620	0.5123617322
2621	0.5123219229
2622	0.512287018
2623	0.5122475207
2624	0.5122186848
2625	0.5121826288
2626	0.5121439185
2627	0.5121252306
2628	0.5120870594
2629	0.5120497773
2630	0.5120299857
2631	0.5119988345
2632	0.5119728967
2633	0.511943524
2634	0.5119200571
2635	0.5118794347
2636	0.5118379487
2637	0.5118020577
2638	0.5117633509
2639	0.5117292106
2640	0.5116900844
2641	0.5116591643
2642	0.5116198935
2643	0.5115818638
2644	0.511548286
2645	0.511524223
2646	0.5114866633
2647	0.51144777
2648	0.5114093946
2649	0.5113725983
2650	0.5113353652
2651	0.5112985834
2652	0.5112619531
2653	0.5112230879
2654	0.5111838539
2655	0.511152911
2656	0.5111161973
2657	0.5110805545
2658	0.5110531422
2659	0.5110132509
2660	0.5109845664
2661	0.5109550936
2662	0.5109291512
2663	0.5108907079
2664	0.5108573475
2665	0.5108197821
2666	0.5107823061
2667	0.5107537009
2668	0.510738243
2669	0.510705969
2670	0.5106748752
2671	0.5106516485
2672	0.5106245391
2673	0.5105879979
2674	0.5105476781
2675	0.5105256345
2676	0.5104855854
2677	0.5104545787
2678	0.5104344748
2679	0.5104125337
2680	0.5103847608
2681	0.5103528632
2682	0.5103124861
2683	0.5102748223
2684	0.5102477271
2685	0.5102065423
2686	0.51018863
2687	0.5101637761
2688	0.5101382521
2689	0.510099768
2690	0.5100737428
2691	0.51003788
2692	0.50999795
2693	0.5099646782
2694	0.5099271939
2695	0.5099082208
2696	0.5098698241
2697	0.5098324147
2698	0.5097946293
2699	0.5097556815
2700	0.5097192519
2701	0.5096855776
2702	0.5096591576
2703	0.5096203547
2704	0.5095826884
2705	0.509548803
2706	0.5095062753
2707	0.509468512
2708	0.5094260739
2709	0.5094080958
2710	0.5093681646
2711	0.5093302514
2712	0.5093171133
2713	0.5092795657
2714	0.50926023
2715	0.5092369277
2716	0.5091990863
2717	0.5091594799
2718	0.5091348825
2719	0.5091090723
2720	0.5090831194
2721	0.5090434513
2722	0.5090199924
2723	0.50899458
2724	0.5089566021
2725	0.5089252761
2726	0.5088845167
2727	0.5088546558
2728	0.508815191
2729	0.5087768952
2730	0.5087593066
2731	0.5087198595
2732	0.5086822753
2733	0.5086437224
2734	0.5086054975
2735	0.5085649648
2736	0.5085294294
2737	0.5084924267
2738	0.508467336
2739	0.5084269274
2740	0.5083970413
2741	0.5083787142
2742	0.5083427207
2743	0.5083146381
2744	0.5082877501
2745	0.5082673706
2746	0.5082521446
2747	0.5082208543
2748	0.5081865525
2749	0.5081551185
2750	0.5081180736
2751	0.5080896949
2752	0.5080652037
2753	0.5080362378
2754	0.5079969938
2755	0.507956966
2756	0.5079264669
2757	0.5078984916
2758	0.5078710014
2759	0.5078463463
2760	0.5078199718
2761	0.5077850721
2762	0.5077445902
2763	0.507717577
2764	0.5076775884
2765	0.5076544068
2766	0.5076163748
2767	0.5075891042
2768	0.5075625293
2769	0.5075304031
2770	0.5074914126
2771	0.5074668311
2772	0.5074280847
2773	0.5073873024
2774	0.5073485058
2775	0.5073207626
2776	0.507282936
2777	0.5072468453
2778	0.5072109734
2779	0.5071724115
2780	0.5071431848
2781	0.5071204538
2782	0.507084786
2783	0.5070483946
2784	0.5070302083
2785	0.5069949024
2786	0.5069732729
2787	0.5069340992
2788	0.5068999947
2789	0.5068651093
2790	0.5068266801
2791	0.5067966979
2792	0.5067742654
2793	0.5067436783
2794	0.5067193932
2795	0.5066815968
2796	0.506656587
2797	0.5066195428
2798	0.5065972586
2799	0.5065623768
2800	0.5065228929
2801	0.5064848835
2802	0.5064480463
2803	0.5064181085
2804	0.5063788215
2805	0.506351328
2806	0.5063136279
2807	0.5062747845
2808	0.5062469234
2809	0.5062078743
2810	0.506181814
2811	0.5061527676
2812	0.5061135222
2813	0.5060867403
2814	0.5060699783
2815	0.5060329162
2816	0.5060029791
2817	0.5059678297
2818	0.5059356178
2819	0.5058973071
2820	0.5058613111
2821	0.5058308502
2822	0.5057914973
2823	0.5057572968
2824	0.5057197641
2825	0.5056833313
2826	0.5056599913
2827	0.5056422245
2828	0.5056054014
2829	0.505577098
2830	0.5055486628
2831	0.5055128862
2832	0.5054873127
2833	0.5054482639
2834	0.5054181312
2835	0.5053821658
2836	0.5053453792
2837	0.5053194748
2838	0.5052839186
2839	0.5052473848
2840	0.5052249749
2841	0.505185869
2842	0.505145083
2843	0.5051190754
2844	0.5051049953
2845	0.5050706898
2846	0.5050503647
2847	0.5050231113
2848	0.5050031939
2849	0.5049755515
2850	0.5049398605
2851	0.504909291
2852	0.5048738963
2853	0.5048364364
2854	0.5047973939
2855	0.5047630957
2856	0.504738181
2857	0.5047042439
2858	0.5046742771
2859	0.5046447876
2860	0.5046200698
2861	0.5045928875
2862	0.504558506
2863	0.5045239925
2864	0.5044948573
2865	0.5044715242
2866	0.5044346963
2867	0.5044034852
2868	0.5043680897
2869	0.5043364608
2870	0.504299832
2871	0.504262996
2872	0.5042318326
2873	0.5042074604
2874	0.5041710247
2875	0.5041353615
2876	0.5041057256
2877	0.5040798874
2878	0.5040519543
2879	0.5040191935
2880	0.5040002211
2881	0.5039632506
2882	0.5039235974
2883	0.5039059429
2884	0.5038662761
2885	0.503827549
2886	0.5037913813
2887	0.5037666622
2888	0.5037378391
2889	0.5037186974
2890	0.5036836134
2891	0.5036439651
2892	0.5036059743
2893	0.5035685591
2894	0.5035286999
2895	0.5035009266
2896	0.5034770864
2897	0.5034570956
2898	0.5034281654
2899	0.5033996798
2900	0.5033718029
2901	0.5033344128
2902	0.5032977341
2903	0.503270584
2904	0.5032423852
2905	0.5032041204
2906	0.503166916
2907	0.5031280339
2908	0.5030894289
2909	0.5030638538
2910	0.5030304798
2911	0.5030017618
2912	0.5029726571
2913	0.5029379337
2914	0.5029054972
2915	0.502875821
2916	0.5028393592
2917	0.5028035636
2918	0.5027738677
2919	0.5027512652
2920	0.5027146514
2921	0.5026989541
2922	0.5026597979
2923	0.5026440055
2924	0.5026051298
2925	0.5025862217
2926	0.5025464274
